src_host_port,dest_host_port,protocol,protocol_count,min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,flow_duration,Processing_time
39846,9092,6,357,2438,2439,2439,0.05,98,13084,2430.85,2475.67,867812,290.019,2020-12-16T09:15:47.639+09:00
39846,9092,6,397,2438,2439,2439,0.13,68,12665,2217.99,2337.08,880541,290.017,2020-12-16T09:20:38.357+09:00
39846,9092,6,407,2438,2439,2439,0.05,62,13084,2180.22,2290.48,887349,290.016,2020-12-16T09:25:29.057+09:00
39846,9092,6,397,2438,2439,2439,0.09,61,11868,2217.02,2274.17,880157,290.015,2020-12-16T09:30:19.851+09:00
39846,9092,6,386,2439,2439,2439,0,77,11381,2278.82,2223.47,879624,290.016,2020-12-16T09:35:40.375+09:00
39846,9092,6,429,2438,2439,2439,0.08,97,11767,2082.76,2223.63,893505,290.02,2020-12-16T09:40:30.711+09:00
39846,9092,6,386,2438,2439,2439,0.05,64,11279,2276.3,2326.41,878652,290.015,2020-12-16T09:45:20.897+09:00
39846,9092,6,357,2439,2439,2439,0,71,12128,2443.15,2372.5,872204,290.015,2020-12-16T09:50:40.478+09:00
39846,9092,6,403,2438,2439,2439,0.07,60,11636,2191.32,2180.44,883101,290.016,2020-12-16T09:55:30.784+09:00
39846,9092,6,386,2435,2439,2439,0.21,61,9951,2274.53,2106.58,877969,290.018,2020-12-16T10:00:21.264+09:00
39846,9092,6,228,2438,2439,2439,0.07,127,11636,2304.08,2317.73,525331,170.016,2020-12-16T10:05:41.214+09:00
39846,9092,6,345,2438,2439,2439,0.05,61,12119,2512.97,2407.6,866974,290.017,2020-12-16T10:10:31.224+09:00
39846,9092,6,366,2438,2439,2439,0.05,64,13084,2386.3,2452.71,873386,290.009,2020-12-16T10:15:21.823+09:00
39846,9092,6,352,2439,2439,2439,0,80,11638,2478.08,2308.1,872285,290.015,2020-12-16T10:20:42.529+09:00
39846,9092,6,367,2439,2439,2439,0,60,12428,2387.79,2414.81,876319,290.017,2020-12-16T10:25:32.703+09:00
39846,9092,6,383,2439,2439,2439,0,101,11968,2292.46,2231.14,878011,290.017,2020-12-16T10:30:23.405+09:00
39846,9092,6,390,2438,2439,2439,0.05,60,12154,2255.96,2440.17,879823,290.016,2020-12-16T10:35:44.122+09:00
39846,9092,6,408,2438,2439,2439,0.05,85,13084,2186.8,2240.39,892215,290.019,2020-12-16T10:40:34.053+09:00
39846,9092,6,388,2438,2439,2439,0.07,102,13084,2283.31,2273.9,885923,290.016,2020-12-16T10:45:24.656+09:00
39846,9092,6,392,2438,2439,2439,0.05,98,13084,2257.24,2291.42,884837,290.018,2020-12-16T10:50:45.279+09:00
39846,9092,6,388,2430,2439,2439,0.46,66,10188,2291.88,2283.18,889250,290.018,2020-12-16T10:55:35.918+09:00
39846,9092,6,415,2438,2439,2439,0.05,87,13084,2145.07,2032.5,890205,290.015,2020-12-16T11:00:26.209+09:00
39846,9092,6,257,2439,2439,2439,0,77,13084,2087.07,2087.4,536378,170.017,2020-12-16T11:05:46.913+09:00
39846,9092,6,437,2438,2439,2439,0.08,61,13084,2066.57,2072.36,903089,290.009,2020-12-16T11:10:37.174+09:00
39846,9092,6,356,2436,2439,2439,0.17,71,12991,2446.5,2478.84,870954,290.015,2020-12-16T11:15:27.759+09:00
39846,9092,6,415,2438,2439,2439,0.05,60,11229,2141.05,2111.16,888534,290.013,2020-12-16T11:20:48.501+09:00
39846,9092,6,424,2434,2439,2439,0.26,68,11035,2105.15,1990.2,892584,290.017,2020-12-16T11:25:39.135+09:00
39846,9092,6,388,2439,2439,2439,0,72,11294,2270.31,2119.8,880881,290.016,2020-12-16T11:30:28.433+09:00
39846,9092,6,415,2438,2439,2439,0.07,60,12006,2136.8,2074.09,886773,290.017,2020-12-16T11:35:49.056+09:00
39846,9092,6,376,2438,2439,2439,0.05,93,11636,2324.92,2460.94,874169,290.01,2020-12-16T11:40:39.393+09:00
39846,9092,6,370,2438,2439,2439,0.05,102,12882,2376.77,2381.76,879404,290.014,2020-12-16T11:45:29.883+09:00
39846,9092,6,415,2439,2439,2439,0,100,12009,2129.04,2038.25,883553,290.019,2020-12-16T11:50:19.814+09:00
39846,9092,6,432,2438,2439,2439,0.08,91,11402,2080.33,2062.74,898704,290.016,2020-12-16T11:55:39.772+09:00
39846,9092,6,382,2438,2439,2439,0.09,61,11783,2308.82,2329.57,881969,290.017,2020-12-16T12:00:29.684+09:00
39846,9092,6,215,2439,2439,2439,0,96,12881,2436.2,2535.21,523784,170.015,2020-12-16T12:05:20.309+09:00
39846,9092,6,327,2438,2439,2439,0.06,62,13084,2626.82,2678.79,858970,290.017,2020-12-16T12:10:40.184+09:00
39846,9092,6,393,2438,2439,2439,0.05,61,10937,2240.86,2180.96,880658,290.014,2020-12-16T12:15:30.419+09:00
39846,9092,6,423,2438,2439,2439,0.05,72,11825,2106.36,2067.5,890989,290.016,2020-12-16T12:20:21.046+09:00
39846,9092,6,395,2439,2439,2439,0,62,11636,2241.86,2039.59,885533,290.017,2020-12-16T12:25:41.647+09:00
39846,9092,6,373,2438,2439,2439,0.05,61,13084,2354.44,2322.04,878207,290.016,2020-12-16T12:30:31.122+09:00
39846,9092,6,415,2438,2439,2439,0.05,60,12130,2150.94,2069.33,892640,290.016,2020-12-16T12:35:21.586+09:00
39846,9092,6,368,2437,2439,2439,0.13,118,13084,2379.8,2384.12,875766,290.018,2020-12-16T12:40:41.540+09:00
39846,9092,6,451,2438,2439,2439,0.1,68,11358,1984.37,2059.08,894951,290.017,2020-12-16T12:45:32.185+09:00
39846,9092,6,364,2438,2439,2439,0.09,76,11950,2393.03,2334.26,871062,290.017,2020-12-16T12:50:22.114+09:00
39846,9092,6,366,2438,2439,2439,0.05,62,11775,2392.77,2361.28,875752,290.018,2020-12-16T12:55:41.524+09:00
39846,9092,6,374,2438,2439,2439,0.07,61,12944,2334.12,2424.06,872962,290.018,2020-12-16T13:00:31.756+09:00
39846,9092,6,227,2438,2439,2439,0.07,85,11845,2338.48,2271.06,530836,170.016,2020-12-16T13:05:21.879+09:00
39846,9092,6,402,2439,2439,2439,0,63,12813,2206.75,2233.74,887113,290.015,2020-12-16T13:10:40.924+09:00
39846,9092,6,426,2439,2439,2439,0,123,12193,2114.61,2159.38,900823,290.011,2020-12-16T13:15:31.496+09:00
39846,9092,6,393,2439,2439,2439,0,64,11636,2245.19,2288.06,882359,290.015,2020-12-16T13:20:22.155+09:00
39846,9092,6,453,2439,2439,2439,0,59,13084,2007.49,1949.51,909394,290.018,2020-12-16T13:25:42.731+09:00
39846,9092,6,419,2438,2439,2439,0.07,76,11434,2127.67,2033.52,891492,290.02,2020-12-16T13:30:33.186+09:00
39846,9092,6,424,2438,2439,2439,0.07,102,11005,2131.3,2088.11,903673,290.011,2020-12-16T13:35:23.808+09:00
39846,9092,6,409,2438,2439,2439,0.09,64,11388,2187.9,2149.43,894851,290.015,2020-12-16T13:40:44.498+09:00
39846,9092,6,424,2438,2439,2439,0.08,96,11579,2131.44,2144.29,903731,290.016,2020-12-16T13:45:34.651+09:00
39846,9092,6,415,2438,2439,2439,0.11,64,12087,2144.49,2195.78,889963,290.018,2020-12-16T13:50:25.463+09:00
39846,9092,6,438,2439,2439,2439,0,74,10904,2075.62,1963.2,909121,290.018,2020-12-16T13:55:45.923+09:00
39846,9092,6,358,2439,2439,2439,0,77,11958,2461.64,2411.08,881267,290.015,2020-12-16T14:00:36.497+09:00
39846,9092,6,242,2439,2439,2439,0,99,11754,2199.09,2210.9,532179,170.017,2020-12-16T14:05:27.236+09:00
39846,9092,6,414,2438,2439,2439,0.05,89,11654,2146.73,2135.38,888746,290.015,2020-12-16T14:10:47.025+09:00
39846,9092,6,399,2438,2439,2439,0.05,78,11834,2217.87,2212.16,884931,290.016,2020-12-16T14:15:37.247+09:00
39846,9092,6,416,2438,2439,2439,0.05,61,11848,2148.24,2146.69,893668,290.016,2020-12-16T14:20:27.116+09:00
39846,9092,6,333,2434,2439,2439,0.28,67,14357,2585.21,2538.27,860875,290.015,2020-12-16T14:25:47.494+09:00
39846,9092,6,356,2438,2439,2439,0.07,102,13084,2448.42,2383.94,871639,290.016,2020-12-16T14:30:37.967+09:00
39846,9092,6,362,2438,2439,2439,0.07,69,12012,2419.58,2414.41,875888,290.014,2020-12-16T14:35:28.128+09:00
39846,9092,6,399,2438,2439,2439,0.1,62,12746,2233.67,2360.85,891235,290.017,2020-12-16T14:40:48.842+09:00
39846,9092,6,401,2438,2439,2439,0.05,64,11848,2221.49,2205.89,890817,290.019,2020-12-16T14:45:39.454+09:00
39846,9092,6,412,2438,2439,2439,0.09,78,10188,2165.64,2073.74,892245,290.018,2020-12-16T14:50:30.146+09:00
39846,9092,6,448,2438,2439,2439,0.07,66,11895,2030.62,2063.52,909719,290.018,2020-12-16T14:55:20.485+09:00
39846,9092,6,349,2438,2439,2439,0.08,70,11894,2477.74,2557.42,864733,290.017,2020-12-16T15:00:40.681+09:00
39846,9092,6,265,2438,2439,2439,0.09,64,12325,2048.45,2099.32,542838,170.016,2020-12-16T15:05:30.669+09:00
39846,9092,6,338,2437,2439,2439,0.13,68,11695,2572.08,2602.11,869363,290.018,2020-12-16T15:10:20.373+09:00
39846,9092,6,398,2438,2439,2439,0.09,67,11636,2214.51,2188.87,881375,290.016,2020-12-16T15:15:40.145+09:00
39846,9092,6,407,2439,2439,2439,0,95,11163,2173.8,2182.72,884738,290.011,2020-12-16T15:20:30.856+09:00
39846,9092,6,361,2439,2439,2439,0,79,13084,2421.22,2554.88,874062,290.019,2020-12-16T15:25:20.963+09:00
39846,9092,6,423,2438,2439,2439,0.07,61,11164,2132.68,2114.75,902124,290.018,2020-12-16T15:30:41.870+09:00
39846,9092,6,411,2438,2439,2439,0.07,104,11034,2165.74,2067.87,890120,290.018,2020-12-16T15:35:32.433+09:00
39846,9092,6,362,2439,2439,2439,0,72,11181,2410.76,2441.73,872694,290.018,2020-12-16T15:40:23.147+09:00
39846,9092,6,351,2439,2439,2439,0,84,11921,2478.37,2409.23,869907,290.02,2020-12-16T15:45:43.763+09:00
39846,9092,6,429,2438,2439,2439,0.1,93,11636,2092.56,1942.72,897707,290.017,2020-12-16T15:50:34.340+09:00
39846,9092,6,350,2438,2439,2439,0.08,65,12497,2488.62,2532.17,871018,290.015,2020-12-16T15:55:24.179+09:00
39846,9092,6,402,2439,2439,2439,0,61,13044,2185.86,2242.25,878717,290.015,2020-12-16T16:00:44.026+09:00
39846,9092,6,233,2439,2439,2439,0,61,11636,2283.53,2227.58,532062,170.017,2020-12-16T16:05:33.936+09:00
39846,9092,6,412,2438,2439,2439,0.07,61,13084,2160.49,2166.62,890120,290.017,2020-12-16T16:10:24.750+09:00
39846,9092,6,424,2435,2439,2439,0.22,61,11828,2113.74,2174.81,896224,290.016,2020-12-16T16:15:44.817+09:00
39846,9092,6,453,2437,2439,2439,0.14,74,10188,1974.4,1908.76,894402,290.016,2020-12-16T16:20:35.172+09:00
39846,9092,6,382,2438,2439,2439,0.09,102,11128,2319.1,2276.72,885896,290.017,2020-12-16T16:25:24.811+09:00
39846,9092,6,387,2438,2439,2439,0.1,103,13084,2293,2344.73,887390,290.01,2020-12-16T16:30:44.701+09:00
39846,9092,6,394,2439,2439,2439,0,71,11642,2241.72,2187.59,883236,290.015,2020-12-16T16:35:33.648+09:00
39846,9092,6,374,2439,2439,2439,0,71,11073,2348.02,2235.63,878160,290.014,2020-12-16T16:40:23.138+09:00
39846,9092,6,344,2439,2439,2439,0,75,12956,2524.06,2577.8,868278,290.016,2020-12-16T16:45:42.814+09:00
39846,9092,6,403,2438,2439,2439,0.05,82,12380,2185.37,2173.67,880704,290.019,2020-12-16T16:50:33.512+09:00
39846,9092,6,379,2438,2439,2439,0.07,61,11227,2314.13,2348.63,877054,290.017,2020-12-16T16:55:22.953+09:00
39846,9092,6,410,2438,2439,2439,0.09,109,11140,2153.04,2104.8,882748,290.017,2020-12-16T17:00:42.662+09:00
39846,9092,6,245,2438,2439,2439,0.09,153,10862,2166,2072.93,530669,170.015,2020-12-16T17:05:33.331+09:00
39846,9092,6,373,2438,2439,2439,0.1,66,11781,2325.91,2433.95,867566,290.017,2020-12-16T17:10:22.058+09:00
39846,9092,6,400,2437,2439,2439,0.11,59,10670,2195.75,2238.18,878298,290.019,2020-12-16T17:15:41.959+09:00
39846,9092,6,404,2438,2439,2439,0.1,62,13084,2183.48,2191.41,882125,290.015,2020-12-16T17:20:31.503+09:00
39846,9092,6,364,2438,2439,2439,0.05,62,11636,2397.88,2359.45,872829,290.017,2020-12-16T17:25:21.413+09:00
39846,9092,6,365,2438,2439,2439,0.09,61,13084,2381.42,2445.69,869217,290.017,2020-12-16T17:30:41.422+09:00
39846,9092,6,408,2438,2439,2439,0.07,75,12442,2172.75,2242.93,886482,290.014,2020-12-16T17:35:30.058+09:00
39846,9092,6,380,2438,2439,2439,0.05,82,13084,2328.19,2221.49,884712,290.013,2020-12-16T17:40:19.919+09:00
39846,9092,6,376,2436,2439,2439,0.16,61,11912,2317.24,2327.72,871282,290.017,2020-12-16T17:45:39.704+09:00
39846,9092,6,388,2437,2439,2439,0.12,62,12738,2271.02,2401.38,881157,290.017,2020-12-16T17:50:28.553+09:00
39846,9092,6,362,2438,2439,2439,0.09,61,12209,2402.59,2526.22,869738,290.017,2020-12-16T17:55:48.539+09:00
39846,9092,6,413,2438,2439,2439,0.07,61,11979,2144.38,2137.56,885629,290.013,2020-12-16T18:00:36.936+09:00
39846,9092,6,242,2438,2439,2439,0.06,61,11768,2199.33,2111.12,532238,170.017,2020-12-16T18:05:26.350+09:00
39846,9092,6,384,2438,2439,2439,0.09,102,11636,2315.94,2289.49,889322,290.015,2020-12-16T18:10:46.866+09:00
39846,9092,6,346,2438,2439,2439,0.05,61,11255,2488.44,2487.04,861001,290.023,2020-12-16T18:15:37.395+09:00
39846,9092,6,401,2439,2439,2439,0,90,13084,2218.16,2142.79,889483,290.018,2020-12-16T18:20:27.207+09:00
39846,9092,6,319,2438,2439,2439,0.08,61,11892,2708.96,2808.86,864159,290.015,2020-12-16T18:25:47.496+09:00
39846,9092,6,394,2438,2439,2439,0.05,71,11119,2223.63,2135.34,876111,290.017,2020-12-16T18:30:38.089+09:00
39846,9092,6,362,2438,2439,2439,0.07,65,11783,2425.65,2440.69,878084,290.016,2020-12-16T18:35:28.265+09:00
39846,9092,6,417,2439,2439,2439,0,96,11421,2139.65,2078.24,892236,290.017,2020-12-16T18:40:48.664+09:00
39846,9092,6,415,2438,2439,2439,0.05,61,10682,2136.02,2091.09,886450,290.016,2020-12-16T18:45:38.651+09:00
39846,9092,6,362,2438,2439,2439,0.07,102,11717,2403.31,2440.26,869999,290.018,2020-12-16T18:50:28.686+09:00
39846,9092,6,399,2438,2439,2439,0.09,81,10242,2214.97,2083.04,883772,290.019,2020-12-16T18:55:19.357+09:00
39846,9092,6,214,2439,2439,2439,0,141,11952,2196.9,2223.48,470137,150.018,2020-12-16T19:00:40.004+09:00
39846,9092,6,214,2438,2439,2439,0.07,161,11636,2446.94,2493.88,523645,170.018,2020-12-16T19:05:30.726+09:00
39846,9092,6,366,2438,2439,2439,0.09,73,11636,2388.54,2378.4,874207,290.017,2020-12-16T19:10:21.629+09:00
39846,9092,6,386,2438,2439,2439,0.09,59,11504,2305.52,2256.09,889930,290.016,2020-12-16T19:15:42.070+09:00
39846,9092,6,379,2438,2439,2439,0.05,64,11636,2318.21,2308.07,878601,290.011,2020-12-16T19:20:32.259+09:00
39846,9092,6,351,2438,2439,2439,0.08,60,13076,2460.85,2588.49,863760,290.017,2020-12-16T19:25:23.001+09:00
39846,9092,6,408,2437,2439,2439,0.12,69,12525,2168.61,2162.37,884791,290.016,2020-12-16T19:30:43.265+09:00
39846,9092,6,386,2438,2439,2439,0.07,69,12687,2286.86,2274.1,882729,290.017,2020-12-16T19:35:33.940+09:00
39846,9092,6,371,2438,2439,2439,0.05,124,11755,2365.86,2255.23,877733,290.017,2020-12-16T19:40:23.809+09:00
39846,9092,6,385,2438,2439,2439,0.05,98,11118,2281.09,2266.53,878221,290.015,2020-12-16T19:45:44.314+09:00
39846,9092,6,430,2438,2439,2439,0.05,76,11833,2080.09,2048.46,894437,290.011,2020-12-16T19:50:34.347+09:00
39846,9092,6,385,2439,2439,2439,0,88,13084,2268.81,2239.83,873491,290.018,2020-12-16T19:55:24.949+09:00
39846,9092,6,415,2438,2439,2439,0.07,60,10314,2132.34,1951.16,884923,290.014,2020-12-16T20:00:45.259+09:00
39846,9092,6,221,2438,2439,2439,0.07,66,11636,2390.07,2421.06,528206,170.013,2020-12-16T20:05:35.918+09:00
39846,9092,6,384,2439,2439,2439,0,60,13084,2282.26,2191.94,876388,290.016,2020-12-16T20:10:25.381+09:00
39846,9092,6,425,2438,2439,2439,0.07,59,13084,2096.45,2131.38,890991,290.016,2020-12-16T20:15:45.935+09:00
39846,9092,6,399,2438,2439,2439,0.1,65,13084,2199.71,2099.32,877686,290.016,2020-12-16T20:20:35.952+09:00
39846,9092,6,424,2438,2439,2439,0.05,91,12514,2123.88,2152.28,900526,290.018,2020-12-16T20:25:26.092+09:00
39846,9092,6,384,2433,2439,2439,0.4,65,11507,2292.5,2306.97,880320,290.019,2020-12-16T20:30:45.482+09:00
39846,9092,6,386,2438,2439,2439,0.05,64,12944,2297.6,2318.14,886874,290.017,2020-12-16T20:35:36.023+09:00
39846,9092,6,445,2438,2439,2439,0.08,61,11636,2020.48,1975.87,899114,290.018,2020-12-16T20:40:26.787+09:00
39846,9092,6,414,2438,2439,2439,0.07,65,12397,2148.05,2158.48,889293,290.017,2020-12-16T20:45:47.018+09:00
39846,9092,6,370,2438,2439,2439,0.07,101,11893,2374.62,2377.14,878610,290.016,2020-12-16T20:50:37.519+09:00
39846,9092,6,379,2439,2439,2439,0,66,11636,2318.38,2215.78,878667,290.017,2020-12-16T20:55:28.204+09:00
39846,9092,6,401,2438,2439,2439,0.05,102,11281,2211.53,2216.53,886823,290.013,2020-12-16T21:00:48.121+09:00
39846,9092,6,243,2437,2439,2439,0.2,80,10188,2181.19,2151.68,530030,170.017,2020-12-16T21:05:38.962+09:00
39846,9092,6,395,2438,2439,2439,0.05,64,13084,2230,2163.34,880851,290.017,2020-12-16T21:10:29.179+09:00
39846,9092,6,410,2439,2439,2439,0,91,11727,2176.8,2101.76,892488,290.019,2020-12-16T21:15:19.198+09:00
39846,9092,6,375,2438,2439,2439,0.05,60,13084,2368.12,2428.02,888044,290.016,2020-12-16T21:20:39.599+09:00
39846,9092,6,364,2439,2439,2439,0,77,13030,2399.72,2373.04,873499,290.017,2020-12-16T21:25:29.355+09:00
39846,9092,6,404,2438,2439,2439,0.1,59,11636,2181.44,2230,881302,290.017,2020-12-16T21:30:20.322+09:00
39846,9092,6,426,2438,2439,2439,0.1,69,13084,2080.85,2020.31,886440,290.018,2020-12-16T21:35:40.386+09:00
39846,9092,6,407,2438,2439,2439,0.07,69,11636,2190.63,2091.4,891587,290.016,2020-12-16T21:40:31.191+09:00
39846,9092,6,440,2438,2439,2439,0.07,78,11926,2021.1,1965.8,889283,290.016,2020-12-16T21:45:21.297+09:00
39846,9092,6,367,2438,2439,2439,0.12,90,11732,2381.62,2479.1,874054,290.018,2020-12-16T21:50:42.675+09:00
39846,9092,6,384,2439,2439,2439,0,61,13084,2293.68,2314.57,880773,290.019,2020-12-16T21:55:33.302+09:00
39846,9092,6,394,2439,2439,2439,0,102,10188,2246.15,2239.06,884982,290.017,2020-12-16T22:00:23.966+09:00
39846,9092,6,228,2438,2439,2439,0.09,59,12187,2294.93,2474.07,523243,170.017,2020-12-16T22:05:43.801+09:00
39846,9092,6,426,2438,2439,2439,0.07,76,12230,2100.8,1985.1,894941,290.016,2020-12-16T22:10:34.556+09:00
39846,9092,6,364,2439,2439,2439,0,61,11206,2264.38,2164.59,824235,290.017,2020-12-16T22:15:40.938+09:00
55234,9092,6,87,501,501,501,0,65,7292,1617.8,1601.99,140749,50.016,2020-12-16T22:20:31.536+09:00
39846,9092,6,29,2439,2439,2439,0,133,7292,1611.9,1718.55,46745,10.016,2020-12-16T22:20:31.536+09:00
55234,9092,6,334,501,501,501,0,77,8094,2023.02,1872.25,675690,290.013,2020-12-16T22:25:21.682+09:00
55234,9092,6,359,501,510,507,4.38,74,11317,1940.97,1807.18,696807,290.008,2020-12-16T22:30:41.678+09:00
55234,9092,6,365,510,510,510,0,118,9914,1898.93,1763.89,693108,290.015,2020-12-16T22:35:32.015+09:00
55234,9092,6,387,510,518,515,3.73,69,9393,1821.29,1666.02,704838,290.015,2020-12-16T22:40:22.604+09:00
55234,9092,6,410,518,518,518,0,62,7801,1728.22,1607.27,708571,290.015,2020-12-16T22:45:42.868+09:00
55234,9092,6,321,518,518,518,0,68,7292,2119.8,2002.69,680457,290.015,2020-12-16T22:50:33.291+09:00
55234,9092,6,328,518,526,523,3.82,102,10142,2072.25,2018.15,679697,290.015,2020-12-16T22:55:23.538+09:00
55234,9092,6,361,526,543,537,8.17,59,9087,1909.9,1796.03,689475,290.015,2020-12-16T23:00:44.061+09:00
55234,9092,6,204,551,551,551,0,92,8082,2016.28,1885.81,411321,170.016,2020-12-16T23:05:34.436+09:00
55234,9092,6,422,551,568,562,7.98,60,7292,1675.83,1455.58,707199,290.016,2020-12-16T23:10:24.818+09:00
55234,9092,6,350,568,577,573,4.44,67,8788,1934.43,1905.12,677050,290.015,2020-12-16T23:15:45.261+09:00
55234,9092,6,352,577,577,577,0,106,7292,1944.28,1812.15,684386,290.015,2020-12-16T23:20:35.137+09:00
55234,9092,6,353,577,577,577,0,61,10030,1945.45,1831.09,686744,290.015,2020-12-16T23:25:25.498+09:00
55234,9092,6,379,577,585,582,3.84,64,11636,1837.77,1737.41,696514,290.014,2020-12-16T23:30:45.831+09:00
55234,9092,6,338,585,602,595,8.29,60,9830,2014.53,1917.16,680912,290.015,2020-12-16T23:35:36.095+09:00
55234,9092,6,347,602,610,607,3.75,63,7730,1972.47,1889.04,684448,290.014,2020-12-16T23:40:26.491+09:00
55234,9092,6,331,610,610,610,0,70,8582,2054.44,1970.73,680020,290.014,2020-12-16T23:45:46.915+09:00
55234,9092,6,357,610,610,610,0,66,9506,1916.97,1876.32,684358,290.015,2020-12-16T23:50:37.247+09:00
55234,9092,6,382,610,610,610,0,82,9244,1830.05,1762.83,699080,290.015,2020-12-16T23:55:27.247+09:00
55234,9092,6,351,610,610,610,0,81,7292,1948.37,1841.52,683878,290.016,2020-12-17T00:00:47.648+09:00
55234,9092,6,235,618,618,618,0,93,7292,1796.95,1572.27,422283,170.015,2020-12-17T00:05:38.188+09:00
55234,9092,6,364,618,635,629,8.16,76,7292,1875.49,1759.95,682677,290.016,2020-12-17T00:10:28.897+09:00
55234,9092,6,320,635,635,635,0,99,9577,2115.02,1982.19,676806,290.014,2020-12-17T00:15:18.763+09:00
55234,9092,6,168,635,635,635,0,132,7292,2024.18,1921.47,340062,140.014,2020-12-17T00:20:39.472+09:00
55234,9092,6,374,635,635,635,0,75,9593,1869.01,1845.19,699010,290.016,2020-12-17T00:25:29.660+09:00
55234,9092,6,316,635,644,641,4.13,87,7426,2126.05,2007.08,671832,290.014,2020-12-17T00:30:20.539+09:00
55234,9092,6,351,644,644,644,0,64,7292,1946.8,1848.14,683326,290.014,2020-12-17T00:35:40.839+09:00
55234,9092,6,409,644,652,649,3.83,66,7292,1723.25,1504.64,704811,290.015,2020-12-17T00:40:31.369+09:00
55234,9092,6,353,652,652,652,0,62,8740,1924.82,1835.79,679463,290.016,2020-12-17T00:45:21.660+09:00
55234,9092,6,364,652,652,652,0,61,10637,1886.93,1824.09,686842,290.014,2020-12-17T00:50:42.130+09:00
55234,9092,6,369,652,652,652,0,72,10150,1885.83,1752.47,695872,290.015,2020-12-17T00:55:32.016+09:00
55234,9092,6,370,652,652,652,0,61,8722,1870.04,1726.09,691915,290.014,2020-12-17T01:00:21.734+09:00
55234,9092,6,221,660,660,660,0,136,7292,1861.16,1855.48,411317,170.009,2020-12-17T01:05:42.108+09:00
55234,9092,6,313,660,660,660,0,134,8651,2166.74,1951.97,678189,290.014,2020-12-17T01:10:32.529+09:00
55234,9092,6,329,660,669,666,4.38,82,9986,2069.46,1910.92,680851,290.017,2020-12-17T01:15:22.788+09:00
55234,9092,6,357,669,685,678,7.86,61,7292,1928.45,1781.52,688455,290.015,2020-12-17T01:20:42.826+09:00
55234,9092,6,328,685,694,690,4.41,61,7292,2055.78,1871.51,674297,290.014,2020-12-17T01:25:33.118+09:00
55234,9092,6,337,694,694,694,0,94,8740,2023.97,1925.15,682077,290.015,2020-12-17T01:30:23.486+09:00
55234,9092,6,410,694,702,699,3.88,101,8188,1715.97,1501.3,703549,290.014,2020-12-17T01:35:43.076+09:00
55234,9092,6,371,702,702,702,0,75,9562,1860.68,1713.21,690314,290.015,2020-12-17T01:40:33.491+09:00
55234,9092,6,377,702,711,708,4.32,95,7292,1818.07,1707.75,685414,290.009,2020-12-17T01:45:22.638+09:00
55234,9092,6,350,711,727,722,7.49,75,7292,1951.36,1824.89,682976,290.016,2020-12-17T01:50:42.005+09:00
55234,9092,6,335,727,736,732,4.4,89,7292,2026,1970.95,678711,290.015,2020-12-17T01:55:32.432+09:00
55234,9092,6,336,736,752,747,7.42,68,8096,2025.54,1993.51,680582,290.015,2020-12-17T02:00:22.898+09:00
55234,9092,6,174,752,752,752,0,132,7292,2298,2104.82,399852,170.015,2020-12-17T02:05:43.302+09:00
55234,9092,6,364,752,752,752,0,87,9001,1892.18,1796.4,688753,290.02,2020-12-17T02:10:35.805+09:00
